date|id|content|username|like_count|retweet_count
2023-02-02 13:16:34+00:00|1621135489825910016|@AgueroCLE @RipleyChile Carmen, en este caso debes conversar con @RipleyChile y que puedan revisar lo que paso con tu pedido ™|_bancoripley|0.0|0.0
2023-02-02 13:14:15+00:00|1621134905731160064|@tralcan_invest @RipleyChile @_bancoripley Lo mismo me esta pasando, hice una compra hace una semanal el producto no llega y ya me cargaron a mi tarjeta. Si hubiera leido los comentarios antes, no hubiera comprado en Ripley Chile.|AgueroCLE|1.0|0.0
2023-02-02 13:09:01+00:00|1621133589680359936|@RipleyChile llevo semanas esperando mi devolucion de dinero, me llamaron y solicitaron los datos bancarios pero aun no pasa nada, necesito mi devolucion!!! @SERNAC|cristialonzo|0.0|0.0
2023-02-02 13:01:44+00:00|1621131755343450112|@RipleyChile De solucion nada|mmondacastro|0.0|0.0
2023-02-02 13:01:15+00:00|1621131636141349888|@RipleyChile De solucion nada|mmondacastro|0.0|0.0
2023-02-02 13:00:01+00:00|1621131325485750016|@RipleyChile Si.que se van a contactar , igual que el resto de los otros mensajes.|mmondacastro|0.0|0.0
2023-02-02 02:14:40+00:00|1620968915345210112|@caroan21 @RipleyChile Mantencion de que?  Son unos sinvergÃ¼enzas|ColinaSTodos|0.0|0.0
2023-02-01 21:36:48+00:00|1620898987678259968|@RipleyChile Que es el DM?|AgueroCLE|0.0|0.0
2023-02-01 20:49:46+00:00|1620887151654350080|@RipleyChile Que es el DM?|AgueroCLE|0.0|0.0
2023-02-01 20:42:37+00:00|1620885355032640000|"@RipleyChile Sres. Por interno me indicaron que se conunicarian conmigo. Que parte de ""necesito una solucion"", no se ha entendido, ya sea entregando los productos que compre hace 25 dias o devolviendo mi dinero. Cuanto mas debo esperar?"|mmondacastro|0.0|0.0
2023-02-01 20:00:44+00:00|1620874811823229952|@RipleyChile A que numero telefonico me puedo comunicar con ustedes, dado que el wsp no me entrega respuesta a mi consulta y no me permite la comunicacion con un ejecutivo.|pvelasquezsa|0.0|0.0
2023-02-01 19:57:43+00:00|1620874054067689984|fui a pagar mi tarjeta Ripley y me doy cuenta que cobran $7.050 de mantencion...me siento estafada! chao tarjeta a la basura...nunca mas... @RipleyChile|caroan21|0.0|0.0
2023-02-01 19:47:29+00:00|1620871480178520064|Tengo 5 grabaciones con 5 explicaciones diferentes de ripley Y NO DAN SOLUCIÃ“N ES INSÃ“LITO COMO SIGUEN ROBANDO @RipleyChile TODOS LOS EJECUTIVOS DAN INFORMACIÃ“N DIFERENTE PARA QUE UNO SE ABURRA Y NO SIGA !!! Un asco|kacastroh|0.0|0.0
2023-02-01 19:29:59+00:00|1620867076243200000|@LuisSocorroM @meganoticiascl @rodrigosepu @FalabellaAyuda @Falabella_Chile @RipleyChile Me pasa igual, soy categoria GOLD y aun asi el supuesto despacho gratis nadaaa. Tratando de comprar un refri ‘Ž¼|KVNARV|2.0|0.0
2023-02-01 18:09:32+00:00|1620846826793609984|Oye para no creerlo, estoy tratando de comprar un producto en @RipleyChile por la pagina, me ha dado error desde el sabado al procesar la compra, sin embargo hoy reviso y tengo 9 cargos a mi TC por los intentos... ya casi no tengo saldo!!!|AngeliChile73|0.0|0.0
2023-02-01 18:07:55+00:00|1620846423804869888|@SERNAC @RipleyChile muchas gracias por responder. Va reclamo|dsovino|1.0|0.0
2023-02-01 18:06:57+00:00|1620846180262449920|@dsovino @RipleyChile Hola Daniel, puedes ingresar tu reclamo contra @RipleyChile en nuestro portal del consumidor: https://t.co/LjpPLbhJHP o llamando de forma gratuita al 800 700 100. Te recomiendo ingresarlo via Web, asi podras adjuntar antecedentes |SERNAC|0.0|0.0
2023-02-01 18:05:59+00:00|1620845936573550080|Estos son los neumaticos que compre hace 15 dias y que desde atencion al cliente de @RipleyChile dicen que no tienen stock, sin embargo los tienen aun publicados, a un precio mucho mas alto que mi compra. Por eso intentan que cancele mi compra. cc @SERNAC https://t.co/KCLNUUQfMU|dsovino|2.0|2.0
2023-02-01 17:55:39+00:00|1620843334867749888|@RipleyChile @tralcan_invest Tengo problemas xa comprar un producto y no hay un ser humano que atienda.. EVA no puede solucionar lo que necesito. Es posible que me contacten por favor..??????????|YoyisB|0.0|0.0
2023-02-01 17:42:52+00:00|1620840118692219904|Estimados señores de @RipleyChile el pasado 26 de enero compre 2 gift card y hasta la fecha no ha llegado el regalo. Acudo a ustedes por este medio ya que la compra la hice desde el extranjero, agradecere comunicarse en privado para darles la orden de compra.|AgueroCLE|0.0|0.0
2023-02-01 16:55:25+00:00|1620828178133680128|@RipleyChile Enviado via DM!!|alexvarius|0.0|0.0
2023-02-01 16:06:56+00:00|1620815974667780096|@Betzabe89457813 @RipleyChile Ven que no soy la unica dice error sera servidor interno  hoy probe en la madrugada y nada de nada|Pia_Matilde|0.0|0.0
2023-02-01 16:06:29+00:00|1620815860985359872|@RipleyChile hola, necesito contactarlos por la garantia de un producto pero no me contestan y cuando me piden numero de orden dice que no existe|_muremu_|0.0|0.0
2023-02-01 15:28:36+00:00|1620806328733070080|@Pia_Matilde @RipleyChile Su pagina web esta mala o que? Porque toda la mañana he estado realizando una compra y me bota cuando ingreso el pagar.|Betzabe89457813|1.0|0.0
2023-02-01 15:26:21+00:00|1620805760438459904|@tralcan_invest @RipleyChile @_bancoripley Me paso exactamente lo mismo y la chica de servicio al cliente me respondio que me de una vuelta o que espere sentada. Llevo dias esperando la reversa.|joce_vall|0.0|0.0
2023-02-01 15:23:58+00:00|1620805164474190080|@RipleyChile Deje Dm|Valdivia_MJI|0.0|0.0
2023-02-01 14:44:31+00:00|1620795234711119872|@RipleyChile hola, les deje un DM... ™‚|PolaBilbao|0.0|0.0
2023-02-01 14:38:29+00:00|1620793714821169920|@RipleyChile realice una compra de zapatos de hombre y me llegan de mujer.. son para un evento importante que tengo, voy a devolverlos ayer en tienda y me dicen que se demoran casi 1 semana en devolver el dinero (, pago debito) .. que hago ahora? Voy sin|alexvarius|0.0|0.0
2023-02-01 14:34:56+00:00|1620792821698670080|@RipleyChile Hola, respondi y envie los datos, cuanto se demoran en responder nuevamente?|Patriciaximena9|0.0|0.0
2023-02-01 14:23:57+00:00|1620790056947689984|@RipleyChile no responden DM ???|Lore_m77|2.0|1.0
2023-02-01 14:10:17+00:00|1620786618939610112|@RipleyChile hola, necesito ayuda con una compra que llego en mal estado, necesito devolverlo y que me lo cambien lo antes posible|acvvdo_1|0.0|0.0
2023-02-01 13:31:20+00:00|1620776817539030016|@RipleyChile hola, les deje la informacion que me solicitaron por DM|mnipma9|0.0|0.0
2023-02-01 13:22:20+00:00|1620774553776689920|@RipleyChile Hola, tengo problemas con mi cuenta chek, no me deja transferir y dice que la cuenta no esta disponible. Help porfa ¥º|choconessa_|0.0|0.0
2023-02-01 13:15:51+00:00|1620772920716039936|@RipleyChile Hola, consulta: puedo pedir tarjeta de coordenadas en las oficinas de Alonso de cordova  5320?|gbg93_|0.0|0.0
2023-02-01 13:10:04+00:00|1620771465737159936|@RipleyChile Ya, listo, datos enviados. Gracias|Patriciaximena9|0.0|0.0
2023-02-01 12:25:52+00:00|1620760343671879936|@RipleyChile estimados, me llego el producto equivocado. Como lo hago?|oscarfuen1|0.0|0.0
2023-02-01 12:23:01+00:00|1620759625988709888|@RipleyChile hola, necesito ayuda con una compra que arrojo error, pero si hizo el cobro|Patriciaximena9|0.0|0.0
2023-02-01 12:08:54+00:00|1620756072888940032|@RipleyChile Oye la verdad no se como hacerlo, cual sobre?|grf581|0.0|0.0
2023-02-01 11:45:53+00:00|1620750281557540096|@anquinteros eso no lo respetan, @RipleyChile me acoso con 6 llamadas diarias (personas y grabaciones) todos los dias, por 10 lucas q habia olvidado pagar....lo malo es q despues de pagar me siguieron llamando xq su sistema no se actualiza de inmediato|Cristia27691005|0.0|0.0
2023-02-01 04:06:31+00:00|1620634675004979968|@RipleyChile que vergÃ¼enza que una plataforma de pago de un ecommerce con Ripley solo te deja pagar de 300 mil... Osea si haces una compra mayor a ese monto debes estar pagando de a goteras ..... Donde viven ???, Los gerentes usan la plataforma????...  |moedtco|0.0|0.0
2023-02-01 02:17:26+00:00|1620607223423699968|@RipleyChile lindo mensaje fraudulento, para tener en cuenta. Incluyo el telefono desde el que fue enviado. #Fraude #Ripley https://t.co/0wIJx2QHre|malva1102|0.0|0.0
2023-02-01 02:04:27+00:00|1620603955872169984|Hola @RipleyChile, sera un error el costo de envio? $322.990 por un coche de bebe que cuesta 200 mil? https://t.co/v2DoaEscEV|Mr_Toro|0.0|0.0
2023-02-01 01:15:36+00:00|1620591666053929984|@RipleyChile hola, realice una compra el dia 28/enero y la pagina mostro error al terminar la compra, pero si hizo el cobro, no es un monto bajo y no hay boleta, no hay numero de orden y tampoco dan solucion por sus canales de atencion, se me hace|Patriciaximena9|0.0|0.0
2023-01-31 22:49:15+00:00|1620554833601359872|@RipleyChile No tengo tarjeta ripley ! Entiendo que es estafa o me equivoco ?? https://t.co/W89MQkoNjY|DanielStuardo|0.0|0.0
2023-01-31 22:34:32+00:00|1620551131800930048|@RipleyChile dm porfavor|iJayDiiaz|0.0|0.0
2023-01-31 22:07:22+00:00|1620544292187160064|@RipleyChile hola hice un pago por internet y no se ve reflejado aun, pero se hizo en descuento en el banco.|MateoaElPro|0.0|0.0
2023-01-31 21:53:24+00:00|1620540777381380096|@RipleyChile  desde ayer estoy tratando de hacer una compra online  desde computador u telefono y solo sale  error interno del servidor https://t.co/Kexk3ycute|Pia_Matilde|0.0|0.0
2023-01-31 21:44:17+00:00|1620538484795780096|@RipleyChile hola, hasta que hora atienden por aca? Quedamos en mitad de la conversacion en DM|mnipma9|0.0|0.0
2023-01-31 20:48:31+00:00|1620524451132750080|@RipleyChile Respondido.|Stephyttaa|0.0|0.0
2023-01-31 20:31:57+00:00|1620520283068310016|@RipleyChile Estaba efectuando una compra, pague con Chek, me desconto el saldo pero no se efectuo la compra. Necesito el dinero para terminar de comprar.|CotoHBK|0.0|0.0
2023-01-31 20:27:41+00:00|1620519206126230016|@RipleyChile Compre una lavadora el dia 17/12/2022 y ahora me dejo de funcionar como hago para hacer uso de la garantia? No tienen ningun numero para poder contactarme|Nicolas31021154|0.0|0.0
2023-01-31 19:37:52+00:00|1620506669229959936|@RipleyChile mi pedido fue entregado a otra persona, no en mi domicilio|mapipache|0.0|0.0
2023-01-31 19:23:44+00:00|1620503115291290112|@RipleyChile 25518265-k, Gherswin Requena|grf581|0.0|0.0
2023-01-31 18:24:09+00:00|1620488118859360000|@RipleyChile Hola les envie una consulta urgente, gracias|Dan56789010|0.0|0.0
2023-01-31 18:08:52+00:00|1620484271088750080|@RipleyChile Resulta que devolvi la compra porque noe sirvieron los productos, queria cambio pero no fue posible xq era de vendedores externos, pero a la fecha no me han hecho el reverso en mi tarjeta y el diciembre fue que regrese los productos|grf581|0.0|0.0
2023-01-31 18:00:51+00:00|1620482253590769920|@RipleyChile Respondi y di los datos que me pidieron pero aun no tengo respuesta.|kittytta|0.0|0.0
2023-01-31 17:11:38+00:00|1620469870830949888|@gaballay Absolutamente, si las empresas no ponen de su lado, imposible avanzar. @LIDERcl tiene locales en esas condiciones en todo el pais! Y asi el resto del retail, que decir de @RipleyChile @FalabellaAyuda o las farmacias|ocanelo|0.0|0.0
2023-01-31 17:01:18+00:00|1620467269209050112|@RipleyChile @tralcan_invest Tengo un problema con una lavadora que se compro venia en mal estado la compre hace rato pero hoy la abri|jeannettececili|0.0|0.0
2023-01-31 16:52:09+00:00|1620464967576329984|@RipleyChile buenas tardes... Compre una piscina con filtro el 15 de enero en Ripley del mall Maipu... La instale el dia viernes 27, estaba funcionando bien y el dia domingo quise limpiar el agua y no funciono mas. Como puedo solicitar el cambio de|JOSEROD55008903|0.0|0.0
2023-01-31 16:35:08+00:00|1620460685716239872|@RipleyChile hola, hay una consulta que les deje por DM, para que puedan revisarla por favor|mnipma9|0.0|0.0
2023-01-31 16:30:56+00:00|1620459626910330112|@RipleyChile Hola estoy escribiendo debido a un reembolso de 2 productos desde el mes de diciembre y aun no se me reintegra el dinero|nelson_nba|0.0|0.0
2023-01-31 16:28:40+00:00|1620459058124940032|@RipleyChile por favor quiero que dejen de molestarme por telefono, he bloqueado ya 8 nÂ° diferentes donde son para ofrecerme cosas q no me interesa. No quiero recibir ni tomar nada, no tengo nada impago ni pendiente con uds. Por favor saquen mi nÂ° de s|Miss_V_86|0.0|0.0
2023-01-31 16:18:18+00:00|1620456446105370112|@RipleyChile Mall Valdivia tienda Ripley un asco la atencion 01 cajera, filas eternas y 000 servicio al cliente #Ripleyunasco @SERNAC  ‘» @FalabellaAyuda|fboconsultores|0.0|0.0
2023-01-31 14:48:05+00:00|1620433742832750080|@RipleyChile hola buenos dias, necesito me puedan ayudar con un problema en sus compras electronicas|grf581|0.0|0.0
2023-01-31 14:36:09+00:00|1620430739216169984|@RipleyChile Hice una compra y aparece como entregada pero nunca llego a mi domicilio, al menos a mi no me la entregaron y no hay numero para llamar, necesito una solucion, no pagare por algo que no tengo.|kittytta|0.0|0.0
2023-01-31 14:04:56+00:00|1620422884626959872|@RipleyChile El telefono no contestan nunca, WS no tienen poder para solucionar nada y al concurrir a la oficina, solo levantan â€œrequerimientoâ€ para que en Stgo resuelvan ESO ES â€œEFICIENCIAâ€?|IreneJonesXambo|0.0|0.0
2023-01-31 12:59:39+00:00|1620406456507040000|Aun esperando que @RipleyChile me devuelva el dinero por una compra que fue anulada hace 4 dias. Por DM me dicen que estan a la espera de que les informen que el producto ( un refri) ya esta en bodega. El mismo fue devuelto a bodega hace 3 dias. Â¿Quien responde ? #ripleychileroba|JAVIeraro|0.0|0.0
2023-01-31 12:45:20+00:00|1620402854463940096|@RipleyChile necesito que me hagan la validacion manual de chek para poder comprar un producto. Estuve mas de 30 minutos validandome para que al final me rechazara..|strokergg1|0.0|0.0
2023-01-31 12:15:55+00:00|1620395451374759936|@RipleyChile hice una compra presencial el jueves26, tuve que hacerla 2 veces porque la 1ra me cobro pero no genero boleta. Me dijeron que en 2 dias habiles me reembolsarian pero aun no pasa. Tengo pantallazo de los 2 cobros en banco, y de que solo|mnipma9|0.0|0.0
2023-01-31 12:15:03+00:00|1620395234277590016|@RipleyChile asi con el despacho jajaja casi lo mismo que el producto @SERNAC @RosenChile https://t.co/1tDNedReZg|EliasAlarconUCH|0.0|0.0
2023-01-31 12:13:56+00:00|1620394952684620032|@SERNAC @_bancoripley @RipleyChile https://t.co/5Mx21OJdK5|nrodrigogalvez|0.0|0.0
2023-01-31 11:28:13+00:00|1620383444852239872|@nrodrigogalvez @_bancoripley @RipleyChile Hola Rodrigo, puedes ingresar tu reclamo contra @_bancoripley en nuestro portal del consumidor: https://t.co/3tj7ZTQWpc o llamando de forma gratuita al 800 700 100. Te recomiendo ingresarlo via Web, asi podras|SERNAC|1.0|0.0
2023-01-31 11:12:17+00:00|1620379434653210112|@SERNAC  que se puede hacer si @_bancoripley @RipleyChile me acosan llamando todos los dias desde las 8am hasta 6 llamadas al dia y consultando por otra persona. Ya ha solicitado la baja y ha sido aprobada pero siguen los llamados. Son las 8.11 am y ya l|nrodrigogalvez|0.0|0.0
2023-01-30 23:39:31+00:00|1620205094187990016|@RipleyChile el 7 de enero realice una compra la cual debio llegar el 13 de enero, como no llego me la programaron para el 26 de enero....obviamente no llego y aludia de hoy 30 de enero nadie es capaz de responder cuando llegara mi producto ya casi a |mmondacastro|1.0|0.0
2023-01-30 22:36:08+00:00|1620189145871040000|@RipleyChile @Falabella_Chile @FalabellaAyuda chicxs no puedo comprar en la web de ripley, y el pc que quiero cuesta 40 Lucas mas con ustedes, tirense alguna promo wena|ACuliaoz|0.0|0.0
2023-01-30 22:35:29+00:00|1620188980078840064|@RipleyChile por que hacen los envios sin respetar la fecha estipulada cuando se hace el pedido? Ayer compre algo por https://t.co/CBcIIZSYvY con despacho para el 1 de Febrero y me avisan hoy de Chilexpress que perdi un intento de entrega hoy porque n|Bl4ckwolf96|0.0|0.0
2023-01-30 21:30:52+00:00|1620172720498670080|@RipleyChile algun numero para poder llamar a servicio de despacho? Que no sea el de WhatsApp.|leonidascollao|0.0|0.0
2023-01-30 21:25:10+00:00|1620171284087990016|@RipleyChile No funciona nada :(|ACuliaoz|0.0|0.0
2023-01-30 20:49:10+00:00|1620162227188930048|@RipleyChile les deje dm|Patriick2604|0.0|0.0
2023-01-30 20:38:29+00:00|1620159538216450048|@RipleyChile Hola necesito ayuda Urgente con una compra no realizada, me marco error en el proceso|Dan56789010|0.0|0.0
2023-01-30 20:31:46+00:00|1620157847517669888|@RipleyChile como un mes reclamando por que no han ingresado en mi Cta el pago realizado el 4/1/23 y aun no responden Me obligan a venir a sucursal donde hay mas modulos vacios que ejecutivos atendiendo|IreneJonesXambo|0.0|0.0
2023-01-30 19:31:35+00:00|1620142702523450112|@RipleyChile hice una compra mediante la pagina,  todo iba bien segun estan preparando mi compra, reviso a la hora y sale que no tiene stock!!! No entiendo porque venden cosas que no tienen!! Y segun me devuelven la plata en 5 dias??? No hay call cen|PasminoAndrea|0.0|0.0
2023-01-30 19:27:57+00:00|1620141786940460032|Me tiene aburrida el servicio de postventa de @RipleyChile Las empresas no entienden que es un factor muy importante cuando uno piensa en volver a comprar|kmilaespinoza|0.0|0.0
2023-01-30 19:06:04+00:00|1620136281895490048|@RipleyChile Hola. Enviada la informacion. Gracias|marielaypunto|0.0|0.0
2023-01-30 18:57:47+00:00|1620134195506060032|@RipleyChile Ya les hable|ACuliaoz|0.0|0.0
2023-01-30 18:54:39+00:00|1620133407404720128|@RipleyChile Buen dia , mi consulta es por una compra que realize hace unos dias ...aun no aparece ni menos sabre cuando llega|vcabrera_79|0.0|0.0
2023-01-30 18:45:48+00:00|1620131180833280000|@RipleyChile Hola les mande un DM y no he recibido respuesta|kmilaespinoza|0.0|0.0
2023-01-30 18:35:25+00:00|1620128566209050112|@RipleyChile la publicidad dice que te ahorras las filas con Chek, pero aca estoy, en fila porque la APP no me permite pagar|corazondewe0n|0.0|0.0
2023-01-30 18:25:16+00:00|1620126012372839936|Hola @RipleyChile, estamos tratando de ubicarlos para cambiar una parrilla a gas, que se gestiono dentro de plazo y ahora no la quieren recibir. Â¿Que solucion me dan? Pesimo sevicio.|marielaypunto|3.0|3.0
2023-01-30 17:53:23+00:00|1620117990036620032|@RipleyChile Hola les mande un DM. Necesito ayuda.|kmilaespinoza|0.0|0.0
2023-01-30 17:52:57+00:00|1620117881009880064|@msabatg En @FamilyShop_cl te cobran $500 por la bolsa de plastico, en @Fashions_Park_ $250 por una de papel y en @RipleyChile te la regalan si compras con retiro en tienda. Pero si, no deberian cobrar por publicitar tu marca con la bolsa.|SoyElCurly|0.0|0.0
2023-01-30 17:04:05+00:00|1620105580106099968|Aun no puedo realizar compras @RipleyChile que les sucede https://t.co/jAg4Y2lrpT|ACuliaoz|0.0|0.0
2023-01-30 17:00:44+00:00|1620104740406429952|@RipleyChile Hola no puedo realizar compras desde su web, me arroja error del servidor|Dan56789010|0.0|0.0
2023-01-30 16:19:32+00:00|1620094370170170112|@SERNAC @RipleyChile Perfecto. Solo me pidieron datos y me dicen que se ingreso el requerimiento, pero no dan respuesta. Hare efectivo el reclamo. Ya que me provoca retraso en mis obras|SanGreen22|0.0|0.0
2023-01-30 16:12:24+00:00|1620092575372950016|@tralcan_invest @RipleyChile @_bancoripley NOS ESTÃN MATANDO EN PERÃš ‡µ‡ª SOS|cuteeleven7|0.0|0.0
2023-01-30 15:31:48+00:00|1620082359130550016|@SanGreen22 @RipleyChile Hola Hector, si no te dan respuestas sobre tu despacho, puedes ingresar tu reclamo contra @RipleyChile en nuestro portal del consumidor: https://t.co/3tj7ZTRueK o llamando al 800 700 100. Te recomiendo ingresarlo via Web, asi p|SERNAC|0.0|0.0
2023-01-30 15:15:40+00:00|1620078299253979904|Oye @RipleyChile estuve todo el sabado esperando una compra y no paso nada. La necesito urgente y los robots de guasap no sirven para solucionar este problema. Me ayudan?|chepitamonroe|1.0|0.0
2023-01-30 14:56:03+00:00|1620073360440039936|@RipleyChile hice dos compras el dia 12/12 por internet. Las retire el 19/12. Las devolvi de forma presencial el mismo dia. Dijeron que Max el 06/01 tendria mi dinero y estamos a 30/01 y aun nada.|DominiqueSLemus|0.0|0.0
2023-01-30 14:50:51+00:00|1620072054430259968|@RipleyChile @SERNAC Si. Lo vi y respondi, pero no pasa nada|SanGreen22|0.0|0.0
2023-01-30 14:47:24+00:00|1620071183063579904|@RipleyChile Respondido|CotoHBK|0.0|0.0
2023-01-30 13:52:47+00:00|1620057441277979904|@SanGreen22 @SERNAC Hola. Te hemos dejado DM. Â¡Saludos!|RipleyChile|0.0|0.0
2023-01-30 13:32:06+00:00|1620052232782899968|@RipleyChile Ya me que me cagaron el regalo de Navidad, podrian devolverme la plata rapido. 1 mes esperando que me devuelvan el dinero de la compra que confirmaron y luego, al ir a la tienda, me entero que habian anulado!!! SinvergÃ¼enzas!!!|CotoHBK|0.0|0.0
2023-01-30 13:25:27+00:00|1620050560752950016|@RipleyChile no he tenido respuesta por el retraso de mi pedido, haganse cargo y entreguen el producto que ya pague !!!!! Son un asco y nisiquiera responden|mc_estylo|0.0|0.0
2023-01-30 13:23:56+00:00|1620050178131599872|@RipleyChile @joviarmy75 Cuna*|Hugougarte|0.0|0.0
2023-01-30 13:23:46+00:00|1620050137467729920|@RipleyChile @joviarmy75 Yo compre una cuba, le faltan tornillos y algunas piezas. Necesito realizar un cambio de producto|Hugougarte|0.0|0.0
2023-01-30 12:55:24+00:00|1620043000272509952|@RipleyChile cuando un despacho esta proximo a llegar, mandan alguna notificacion?|zeyker_oscar|0.0|0.0
2023-01-30 11:46:57+00:00|1620025772865120000|@RipleyChile bien dia. Hace dos semanas hice una compra y tenia fecha tope de entrega el 28 enero. Dado que aun no llega el producto, me atraso la obra. Favor contactar. @SERNAC|SanGreen22|0.0|0.0
2023-01-30 09:50:25+00:00|1619996445624649984|Compre un refrigerador en @RipleyChile y por error escogi uno De frio directo y yo necesitaba uno no frost. Al darme cuenta anule compra y dijeron que me contactarian y aun no lo hacen . El refrigerador llego y no lo recibi  argumentando que la compra habia sido anulada.|JAVIeraro|0.0|0.0
2023-01-30 04:00:04+00:00|1619908277407719936|@RipleyChile cuales son las canciones que ponen en Piso de Hombres, Ripley Los Dominicos?|Xurr3t|0.0|0.0
2023-01-30 03:45:46+00:00|1619904679328240128|@RipleyChile oye arreglen su web culia, 4 veces he intentado comprar y arroja que tienen error, chupenla https://t.co/iT4hmPtLIY|ACuliaoz|0.0|0.0
2023-01-30 01:18:46+00:00|1619867684879099904|@RipleyChile @SERNAC a la fecha desde inicio de nota de credito que fue el 13 de enero 2023 (por producto en el cual no presentaron stock)aun en mi cuenta no se ve reflejada la devolucion de mi dinero y ustedes refirieron entre 1 a 4 dias.....hasta cua|katynnd|0.0|0.0
2023-01-29 23:02:12+00:00|1619833318681479936|@RipleyChile Gracias por todo :)|KarinaR73263532|0.0|0.0
2023-01-29 18:18:55+00:00|1619762028465489920|@RipleyChile @SERNAC @gobiernochilecl @GabrielBoric @ministeriosalud|brownbron2024|0.0|0.0
2023-01-29 18:16:44+00:00|1619761475261979904|@RipleyChile @SERNAC porque la ley no contempla el desgaste emocional y mental que tiene un consumidor al comprar un producto que sale fallado? Toda la responsabilidad es del cliente? Es justo pagando? Se perdio el concepto CLIENTE?|brownbron2024|0.0|0.0
2023-01-29 15:41:34+00:00|1619722428518889984|@RipleyChile en alto las Condes se equivocan en colocar precios y no los respetan, otro abuso mas de esta tienda @SERNAC https://t.co/U9ABVzX8bL|ChilenoPensando|0.0|0.0
2023-01-29 15:37:12+00:00|1619721329766459904|@RipleyChile necesito comprar un producto por internet y no me deja pagarlo con la tarjeta de credito|CarloosJordaan|0.0|0.0
2023-01-29 13:55:48+00:00|1619695812958889984|@RipleyChile porque  realizan abonos a mi cuenta sin autorizacion, todos los meses cancelo mi cuenta y si me atraso es mi problema. Creo que cerrare mi cuenta con ustedes y me evito estos malos ratos  |PatriciaGutier3|0.0|0.0
2023-01-29 00:40:28+00:00|1619495659543089920|@LeonardoCHidalg @RipleyChile El delincuente entra sale libre. Con cero garantias de seguridad, con la alta tasa de delincuencia y una sensacion de inseguridad presente en la sociedad, dificil que amerite sacar esas protecciones. Chile empeoro, no hay|edgardolazo|2.0|0.0
2023-01-28 17:59:47+00:00|1619394823907330048|Me probe una falda de mezclilla en @RipleyChile marca Index y la talla XL ni me cruzaba ™„™„™„ siempre la misma estupidez con las tallas wn.|imflordeamapola|0.0|0.0
2023-01-28 15:44:29+00:00|1619360775230960128|@LeonardoCHidalg @antoniooneto @RipleyChile Dificil que puedan cooperar colocando ventanales si no existe certeza de que no vendran vandalos octubristas a romperlos que luego podrian ser indultados. Sin certeza juridica es muy dificil.|jgomezarismendi|5.0|0.0
2023-01-28 13:45:22+00:00|1619330797252770048|@RipleyChile llevo mas de 10 minutos esperando que me atienda el call center para reclamar por un pago que no se vio reflejado en mi tarjeta! Necesito solucion! ¦»â€â™€ï¸|NtaLorraineArce|0.0|0.0
2023-01-28 13:27:45+00:00|1619326365370810112|Por eso @Mercadolibre se esta comiendo al retail. Puedo comprar un producto y en menos de 24 hrs me llega a la casa en Pichilemu. Algo q para @RipleyChile es hazaña nivel Nasa. Les ofreci viajar a Stgo a buscar el producto directo al proveedor pero ni eso pudieron coordinar|dsovino|2.0|0.0
2023-01-28 13:17:54+00:00|1619323883500480000|Y me voy a ir de vacaciones sin los neumaticos comprados en @RipleyChile. Todos los llamados de agentes, codigos de seguimiento y bla bla bla no sirven de nada. Moraleja, nunca mas comprar a un tercero a traves de casas comerciales.|dsovino|2.0|0.0
2023-01-28 02:10:07+00:00|1619155834185080064|@RipleyChile estan estafando con sus cuentas ! @RipleyChile|Vienana_|0.0|0.0
2023-01-28 01:59:38+00:00|1619153195414220032|@RipleyChile finalmente no pude hacer la compra con la giftcard â€¦ apostaria mi vida a que el â€œproblemaâ€ se solucionaria si pago con otro medio de pago distinto a la giftcard ”|fersanchezcruz|0.0|0.0
2023-01-28 00:30:12+00:00|1619130689219350016|Que onda @RipleyChile  no se puede ingresar no cambiar la clave, todos los dias problemas ’|abi_abarca|0.0|0.0
2023-01-27 23:21:02+00:00|1619113279200300032|@RipleyChile falla del servidor , no puedo hacer mi compra|vcabrera_79|0.0|0.0
2023-01-27 22:32:14+00:00|1619101000962550016|@RipleyChile Hoy recibi la respuesta de ripley a la que le compre un equipo de aire acondicionado, decia que es ultra silencioso, pero es ultra ruidoso, solicite anular la compra, respuesta, noooo, me siento estafado, Sernac no logro revertir su respues|JorgeValdes1951|1.0|0.0
2023-01-27 21:04:05+00:00|1619078815950729984|@RipleyChile necesito saber el horario de retiro en tienda de un producto comprado online???|AlexFue18515334|0.0|0.0
2023-01-27 21:02:26+00:00|1619078399598680064|@RipleyChile cual es el horario de retiro en tienda de un producto comprado online????|AlexFue18515334|0.0|0.0
2023-01-27 20:58:13+00:00|1619077341723980032|@RipleyChile el domingo se puede realizar el retiro en tienda  de producto comprado en forma online????|AlexFue18515334|0.0|0.0
2023-01-27 19:25:57+00:00|1619054119607739904|@RipleyChile Buenas tardes, les envie mensaje interno.|pameandrea|0.0|0.0
2023-01-27 18:53:49+00:00|1619046035212620032|@RipleyChile Aun no responden por lo solicitado. Son una empresa mediocre. @SERNAC|RolandoProfe|0.0|0.0
2023-01-27 18:29:06+00:00|1619039814191569920|@RolandoProfe Â¡Nos hemos contactado telefonicamente para poder ayudarte!.|RipleyChile|0.0|0.0
2023-01-27 17:00:24+00:00|1619017491031920128|@RipleyChile buenas tardes, tengo un problema con unos productos y me gustaria contactarme con ustedes.|petitrpotter|0.0|0.0
